score,label
0.6691922943848291,g
0.7261487674655455,g
0.6876759521842918,g
0.8528398790641922,g
0.7412657314051238,g
0.5163958171735588,g
0.6655620975751564,g
0.6128445249697202,g
0.6677566666942745,g
0.6200372834598251,g
0.7511873352544245,g
0.7920518540225672,g
0.6428291922172655,g
0.7672603623289921,g
0.5967244574937164,g
0.6472042210465918,g
0.766358006691475,g
0.6079823828331723,g
0.7716147703614977,g
0.8519605141571139,g
0.7338373385712683,g
0.7137253856578822,g
0.8525718980959364,g
0.7009141154476427,g
0.7829162575463179,g
0.5896316271324071,g
0.5773073482434015,g
0.7060861951387517,g
0.6652285057763764,g
0.8625348310570989,g
0.768337453188451,g
0.7638078424660084,g
0.8469459493709698,g
0.7735911914203087,g
0.711307235738515,g
0.742623348484761,g
0.7861864879799608,g
0.6732888284356366,g
0.6653813010252487,g
0.6979348813949398,g
0.7239128064340804,g
0.7325516481918481,g
0.7712421741961235,g
0.7326613331912092,g
0.7788630915130882,g
0.7338088180119421,g
0.667175561969746,g
0.6732830234007622,g
0.7351828495013494,g
0.6048744178525561,g
0.62953112048736,g
0.5041118689065751,g
0.6127170938923131,g
0.6667218884935795,g
0.8394369193694491,g
0.7126245001012927,g
0.574710630289146,g
0.739459162124394,g
0.5399455299422953,g
0.6318589836434855,g
0.7392742681274167,g
0.7496875373957309,g
0.5980545057129062,g
0.5771029116305937,g
0.7903961720592713,g
0.5868144708496498,g
0.8656441010536238,g
0.6352449392068352,g
0.760992404496644,g
0.7526833507499429,g
0.5387631833069026,g
0.9543255285885313,g
0.7204176115089462,g
0.6393912001561786,g
0.9476151702092037,g
0.5844334583296144,g
0.8023769018269507,g
0.8018217036492288,g
0.6918029425207323,g
0.6681198680512963,g
0.8405739382307156,g
0.5998191889917764,g
0.6515113044002107,g
0.6676047789421654,g
0.6808270226995087,g
0.6819432235712076,g
0.6747274432018469,g
0.8565910484429473,g
0.6918144850977894,g
0.7780836955015379,g
0.6813959231553361,g
0.5932749467070237,g
0.7758215614508243,g
0.6589286129919204,g
0.8751869099073833,g
0.5396383558016671,g
0.567781221366456,g
0.5952413320856071,g
0.6351599585070147,g
0.7028584876463798,g
0.6193843594756614,g
0.6672927681493444,g
0.727657731318306,g
0.5579412831296091,g
0.8167161004335078,g
0.7518990271116076,g
0.7203746001993414,g
0.6663260114617455,g
0.8118951876410117,g
0.6889625724717076,g
0.8232902280019649,g
0.7055645797467096,g
0.703600010932114,g
0.7670651251131331,g
0.6942095965754803,g
0.7238942199546508,g
0.8005586893691031,g
0.6498436835155338,g
0.7481396392869146,g
0.7215055284210468,g
0.6876629723220982,g
0.6753010058907372,g
0.7935350633179781,g
0.6945341119160309,g
0.6928238110330499,g
0.7037653669131819,g
0.5704598392388868,g
0.6573211223181019,g
0.6100050301594846,g
0.6512747099434721,g
0.5873273552618595,g
0.4898636771295297,g
0.665805703906766,g
0.6419693734956278,g
0.6471878893988787,g
0.6354743332083973,g
0.7554140827473319,g
0.8053437245166387,g
0.657910953163236,g
0.7084420359109871,g
0.6716011958694544,g
0.8061428289693511,g
0.7571170334501459,g
0.6238359369053916,g
0.6233397393212696,g
0.8929086263623457,g
0.4446712755846401,g
0.6953480214516028,g
0.7928283967792321,g
0.5871889871914207,g
0.7884703564974914,g
0.6141497141292122,g
0.8467774130591191,g
0.7197868549425458,g
0.5844486002985797,g
0.738817408202591,g
0.8392763115668059,g
0.7715051493760614,g
0.758261663051284,g
0.6852247211195084,g
0.7022365443621245,g
0.5148793800428416,g
0.6428026848609679,g
0.647899542929756,g
0.830656574452098,g
0.888099353066888,g
0.8771194460393058,g
0.7361843757428882,g
0.5742559593520746,g
0.7024361843781708,g
0.707127247080324,g
0.7728956842059325,g
0.7564354920855382,g
0.6666331149291708,g
0.6664729151981059,g
0.7714795642477172,g
0.8606880524689281,g
0.7784995147221845,g
0.6633610612340548,g
0.7664016648259626,g
0.6902449420832923,g
0.668017969166352,g
0.7681821197735861,g
0.6429690330917156,g
0.6683936132120001,g
0.8812120193197608,g
0.6483120932374018,g
0.5943965001168579,g
0.5914659703442866,g
0.610802316856187,g
0.7084310907249758,g
0.7672293844010651,g
0.6353170019197566,g
0.7834804307086427,g
0.7274527357987837,g
0.6610383300676255,g
0.6927331590333081,g
0.6557123465422818,g
1.0152210448265455,g
0.7647011892762419,g
0.5980339904330408,g
0.7549850976824192,g
0.6200604404135753,g
0.686474130520312,g
0.7927805109173308,g
0.6398949040423763,g
0.5477081631136012,g
0.6760437432958176,g
0.7211015207946541,g
0.6905715376230105,g
0.7368666215318769,g
0.702841766798283,g
0.7994149076367334,g
0.6327419528226328,g
0.6347601539538158,g
0.6985460141158125,g
0.598915387095857,g
0.8981373524258918,g
0.6909330805347038,g
0.675811600363988,g
0.6102134580377834,g
0.7698102997674109,g
0.5912777864079967,g
0.7558189520174665,g
0.626901097932367,g
0.914865089565814,g
0.5889746472042527,g
0.6842199043588509,g
0.6861823096673125,g
0.6647619431927818,g
0.619896297280172,g
0.6652249208237071,g
0.6179178871253932,g
0.9238832068411174,g
0.6428822649668117,g
0.7974309146176788,g
0.690126770948635,g
0.6324428052357708,g
0.7618181657918222,g
0.5731943770824789,g
0.7470993997113031,g
0.6854656179379794,g
0.7023607253731279,g
0.7040940291444813,g
0.6195327125198601,g
0.821715212888348,g
0.6985869560103015,g
0.49265652783389036,g
0.7944082035297693,g
0.4829319294729141,g
0.6339975898941148,g
0.6592743924438652,g
0.5005624286388699,g
0.671471525039514,g
0.9053785405578424,g
0.7873368353127301,g
0.7928130158743645,g
0.7224209311329931,g
0.8224895467210512,g
0.5376598991347153,g
0.7631241382913541,g
0.6840393157853318,g
0.6983901713738967,g
0.67471394778935,g
0.5682431681015958,g
0.7667553893811353,g
0.6917569624723602,g
0.679596149180275,g
0.6722873426536841,g
0.7238444748025992,g
0.6454425681136149,g
0.6206942725984953,g
0.7219251175504869,g
0.8169072766426126,g
0.6084857397639696,g
0.6932160154151188,g
0.576335577806669,g
0.5932291860480552,g
0.6492441885282385,g
0.7531961916898519,g
0.5919400175661554,g
0.7763254351598584,g
0.7505206333351027,g
0.7214662973353728,g
0.5830747869574276,g
0.8120328995436311,g
0.6394100474473511,g
0.6141136072429723,g
0.5662303148717394,g
0.745718076862619,g
0.7145445157373529,g
0.7465712144455698,g
0.7132489844619976,g
0.7530431170841432,g
0.8503207559332636,g
0.6325375636123105,g
0.593820391951456,g
0.5913413027354124,g
0.6522324913526009,g
0.7389019135921416,g
0.7876604906483157,g
0.6195231133768981,g
0.6802826145396831,g
0.5806878274640094,g
0.6503971467165948,g
0.7704902683991833,g
0.6338381995439241,g
0.7210473032115639,g
0.698567695867923,g
0.7231037342848337,g
0.6366225677505943,g
0.9121025302991279,g
0.5470663913913847,g
0.3765739196653323,g
0.9036003419475573,g
0.6124494979401104,g
0.7006542524406512,g
0.7552224003555913,g
0.824415592065852,g
0.6650452833035803,g
0.7526662546471974,g
0.6308475493651353,g
0.6476852369046683,g
0.5442046523178895,g
0.6577181735286484,g
0.8750178552479451,g
0.6098604262075029,g
0.6337415391727932,g
0.6413537012049134,g
0.9764555842695275,g
0.6378924510280829,g
0.7133339281269026,g
0.6463042275153921,g
0.6742883856785051,g
0.6855927460092057,g
0.6490165167900264,g
0.7280737042384231,g
0.6805878920765722,g
0.6829459493101314,g
0.6410051411987663,g
0.6747775855256393,g
0.6114447404137218,g
0.6107434455545842,g
0.6414377196244542,g
0.7259041402990567,g
0.828233313732507,g
0.8218833359715884,g
0.7374834710221007,g
0.6013932654278616,g
0.6890116615256939,g
0.6301280225997058,g
0.8324527801060684,g
0.6662222636398206,g
0.6768342248607011,g
0.6297658139589173,g
0.7548614333054449,g
0.6013093660587442,g
0.7995789043160253,g
0.9495513171171025,g
0.6957890333867343,g
0.5574440381663981,g
0.538781085948838,g
0.7062187324594221,g
0.46451701935919765,g
0.6897704216694286,g
0.6594417141977847,g
0.8027932682341844,g
0.711869472891902,g
0.675781691698425,g
0.7277915091326369,g
0.6661712695972348,g
0.7451423715846488,g
0.7484670925257562,g
0.6501973758439887,g
0.6677959176234224,g
0.46617577004477484,g
0.7006881849691358,g
0.5352374316907864,g
0.6106173097078735,g
0.6266383771767567,g
0.7763850156307146,g
0.6746376446135389,g
0.7620659103805199,g
0.6746291808242119,g
0.5930359891125122,g
0.6598533209663651,g
0.7530090163587112,g
0.6699527432869758,g
0.6934662218323929,g
0.8758223549911572,g
0.7122365788772391,g
0.5427226524149825,g
0.7352774556805053,g
0.8249623592005004,g
0.6479996638316647,g
0.5816110426904246,g
0.6664815506314411,g
0.6465646169228408,g
0.6162706654086162,g
0.6855026654145541,g
0.8961325008275574,g
0.7059439541348872,g
0.7564253221152919,g
0.5461514144322455,g
0.6696438565196358,g
0.5975952472887934,g
0.6866297523693622,g
0.9219437324152956,g
0.7065763087420281,g
0.6999983305761801,g
0.6148314916500399,g
0.7216134786538225,g
0.6936194664552873,g
0.7491850450246814,g
0.7033907587085555,g
0.7927153586163148,g
0.7929434796504549,g
0.5569708928446613,g
0.6829009684732497,g
0.5286600988373984,g
0.7689672897310251,g
0.8010261289029739,g
0.6214025863440569,g
0.774997423894436,g
0.8991184301375617,g
0.7199390311165785,g
0.7930791608117607,g
0.5824413361369865,g
0.5041910974478351,g
0.7291728618712676,g
0.634428621970694,g
0.7154929999189809,g
0.7922448669863942,g
0.5332973915575451,g
0.545247946785994,g
0.6961642342130231,g
0.7314480345560725,g
0.8148434396156751,g
0.8158202964336139,g
0.7079803320137514,g
0.7814684801853157,g
0.7000842701382385,g
0.7847152106399292,g
0.497655188586389,g
0.5349748638273779,g
0.6804148601005058,g
0.6230125249519698,g
0.6703563994948031,g
0.5488726658478528,g
0.6479150347008632,g
0.6222086934902745,g
0.5933002815643398,g
0.49495600195310185,g
0.8133676540639521,g
0.9093250556393467,g
0.7024014307369595,g
0.8313602902859754,g
0.7695427461622737,g
0.6424888441105302,g
0.5647376877310079,g
0.7345797996960867,g
0.6255088881147753,g
0.7134034125311383,g
0.7591920404888053,g
0.670733548825921,g
0.818474099216165,g
0.7772602019583633,g
0.697953225467127,g
0.6658509281130358,g
0.6650110763524378,g
0.6587297763749864,g
0.5593088450664705,g
0.4983006861008238,g
0.8051400347146722,g
0.816146263050394,g
0.6921959545101493,g
0.6056927079835129,g
0.7479439661525574,g
0.571821434853421,g
0.6876475168040183,g
0.74860130126361,g
0.5645334836396791,g
0.5691509721927529,g
0.8380417037864887,g
0.7613274148565375,g
0.6247592166364314,g
0.5502307630744069,g
0.8597317275211909,g
0.7713794161389441,g
0.7620640011646627,g
0.5999547501346132,g
0.6955777497791645,g
0.612392404777877,g
0.7131126313067966,g
0.7819860814996481,g
0.8104691252212824,g
0.7131901915329294,g
0.7072739846762867,g
0.6894526372433993,g
0.6375142742893432,g
0.9058538393722632,g
0.7973850163198184,g
0.6342204668628566,g
0.7595349184956585,g
0.6122322169367076,g
0.6940630763404285,g
0.49165709086598486,g
0.6362171474775706,g
0.7028438994443927,g
0.7454076302264222,g
0.7053866211878829,g
0.8023222649468703,g
0.8177480696435822,g
0.838924124051316,g
0.6699550208648793,g
0.5971088529886883,g
0.623772790450845,g
0.6701885857860328,g
0.6149614918349146,g
0.4860509722638958,g
0.6695611490500766,g
0.7083898421280749,g
0.743395847878931,g
0.6375678720030699,g
0.6783874799492601,g
0.7871260787543897,g
0.6201062328672373,g
0.5605067938330833,g
0.7139869309294709,g
0.7792759365194462,g
0.8267584001656684,g
0.6476791858902013,g
0.6292592646825718,g
0.8157029540395444,g
0.7732478565910987,g
0.8058320587865059,g
0.6955860489208924,g
0.7683635043780567,g
0.5717552517547004,g
0.620172893553046,g
0.924493129499329,g
0.7031109113291948,g
0.5417948606538731,g
0.65193198697622,g
0.6266434830265937,g
0.7283622272089939,g
0.6681613061956179,g
0.7026369496669572,g
0.6909327915759252,g
0.6199966233883158,g
0.852558049152145,g
0.6742324666145006,g
0.5829636242391224,g
0.8182110370418868,g
0.7804121813741542,g
0.4893904565032261,g
0.5720541585209303,g
0.6566543315593237,g
0.6933025311223598,g
0.8460536183357013,g
0.5287482164989257,g
0.9072171328620412,g
0.6500096017085563,g
0.6139775230890212,g
0.5981808992269987,g
0.6955398765374661,g
0.6767849222093966,g
0.5804211109856846,g
0.6456026204867806,g
0.7503188819979204,g
0.8143597090389578,g
0.6433827773826393,g
0.6163505728145682,g
0.7603000796973687,g
0.4974388980056627,g
0.5918586016174541,g
0.600653479542989,g
0.4730791257315625,g
0.8372161769984073,g
0.8504946159285045,g
0.6855567573934482,g
0.700983049604529,g
0.6627950902343527,g
0.871884327315203,g
0.7512174161613735,g
0.6843293080193406,g
0.5112177058489729,g
0.8138382058964191,g
0.6761925933481338,g
0.6968406217327732,g
0.7033664166450475,g
0.5813924574134957,g
0.6211867512708928,g
0.7721607520601489,g
0.594441367642967,g
0.4674813741695816,g
0.8109966749980704,g
0.8457820215611166,g
0.7042466434449008,g
0.6179964993239121,g
0.7390732370534712,g
0.7261962947813687,g
0.6665744495949574,g
0.6091087618561692,g
0.6261400801883331,g
0.786547042910354,g
0.7196076485284101,g
0.7024989470535711,g
0.6303162004611262,g
0.8136361815816576,g
0.6126327106710114,g
0.7093328199111733,g
0.8831598366160694,g
0.608392834380949,g
0.792404727401683,g
0.6475765963526524,g
0.6940144930060373,g
0.4576491047938762,g
0.6131084969151728,g
0.7482828854007276,g
0.6899672739983204,g
0.8682510873496604,g
0.7092940993485146,g
0.6257942042659945,g
0.7205421649233235,g
0.6610232336213051,g
0.5510034118905336,g
0.7231827276663186,g
0.7411067915544574,g
0.5434491158269229,g
0.8317853038845748,g
0.7451916185818553,g
0.6978320441355761,g
0.534357430954322,g
0.5624266040958329,g
0.7670258436400733,g
0.7260956672188268,g
0.6158676252141745,g
0.7377158116420388,g
0.7837629386556002,g
0.5854745880778366,g
0.7693971583105872,g
0.9005402359227883,g
0.729556073983705,g
0.6634896449711397,g
0.6656267032559129,g
0.817929332154782,g
0.6166768357970192,g
0.5876525246946838,g
0.6342566583625124,g
0.7683010063547308,g
0.7159566758010376,g
0.7504404298333088,g
0.8265157950870949,g
0.9873388962034522,g
0.7152084674389669,g
0.8024784915710084,g
0.6281331453019257,g
0.7878333972643924,g
0.7745672740078895,g
0.7324820656306165,g
0.6713119611955476,g
0.7120712471694568,g
0.6594752457356879,g
0.4545011358861568,g
0.5349874567685369,g
0.7254705187457613,g
0.8356482382778393,g
0.6671079453504044,g
0.6335607737259583,g
0.5367265539260703,g
0.7268266890184608,g
0.7495411026214569,g
0.7813628081564098,g
0.6977730684480619,g
0.5838650824844953,g
0.9298545982039681,g
0.6882030553243533,g
0.7249913733572527,g
0.7530447853923601,g
0.5332693702803729,g
0.8529681654017816,g
0.6585721759359087,g
0.7367231142738857,g
0.7272775484786529,g
0.5915920148380513,g
0.7067629543774322,g
0.7009974284847872,g
0.8246898410900141,g
0.5632104077260014,g
0.7092919671505434,g
0.7024379582886691,g
0.6178802994454504,g
0.6358779546052634,g
0.7833928837675495,g
0.731586434762407,g
0.6617724195261703,g
0.73893766344506,g
0.569044486748157,g
0.8865581332419632,g
0.7035229708744443,g
0.6365319611504098,g
0.6974660780681099,g
0.6788808021061983,g
0.7145942782239121,g
0.8418213267114305,g
0.7848734970626114,g
0.5423261636432459,g
0.6778535409742396,g
0.614774119839578,g
0.7638032077653547,g
0.8758162149643318,g
0.5637411247256803,g
0.7520029527584916,g
0.5921218865873223,g
0.6791794457361785,g
0.8182111210738632,g
0.6612257004009493,g
0.5312585932620155,g
0.49684472323815665,g
0.7168504323385264,g
0.6365554887533206,g
0.7696919149978199,g
0.6341188971088607,g
0.6224971502635209,g
0.786233705487746,g
0.6911906350892965,g
0.6312668331820952,g
0.7484645074895282,g
0.8089260205387916,g
0.6788315776337056,g
0.6491796087186169,g
0.5274226962690252,g
0.6379985303149253,g
0.573890811481023,g
0.7427605135580825,g
0.7266360837027928,g
0.7782303389252643,g
0.8304353487606049,g
0.4719516417124441,g
0.8290489736294688,g
0.7868524689891713,g
0.6654710114218718,g
0.6213587176443187,g
0.7800857752144076,g
0.7022056488719214,g
0.5703613383390272,g
0.736330516209097,g
0.7781416744504653,g
0.6286601479952216,g
0.7124379285833441,g
0.8433918060320754,g
0.5225002143813606,g
0.6876762061086299,g
0.7329553436103277,g
0.6331322359264342,g
0.7126892058288393,g
0.6950314596767773,g
0.691100918363217,g
0.5765921058002693,g
0.6155456289307836,g
0.6222161845137018,g
0.7776094286449045,g
0.7570947600356964,g
0.7086065181307578,g
0.6712970122320099,g
0.6396970648809929,g
0.736708427374821,g
0.6511360020575482,g
0.6713328205572158,g
0.724645685727251,g
0.7064865057295168,g
0.6715596957938847,g
0.7552882933946914,g
0.8743672235034324,g
0.6285492300711506,g
0.5910225097701484,g
0.6086687587220302,g
0.7262872472734538,g
0.8728024591081704,g
0.6114689721832739,g
0.6749815290666142,g
0.7391186195929358,g
0.7132730171933309,g
0.7965353558200527,g
0.8303615714592634,g
0.707791339320097,g
0.7574029707979343,g
0.7115795064881697,g
0.8130904294902409,g
0.643466161343818,g
0.6956079325595923,g
0.6327653741238599,g
0.7742414890474963,g
0.4860881437192281,g
0.7010589960483209,g
0.7822622556703381,g
0.6676104126404622,g
0.8279921188147785,g
0.8599329225975395,g
0.8933318223407855,g
0.6317547107380171,g
0.6936328955911035,g
0.6889003228230597,g
0.7510829856437683,g
0.8496592057899789,g
0.7288300771153888,g
0.7114908786422283,g
0.6339495903265507,g
0.8058217369191853,g
0.5509304660837264,g
0.7317419023090309,g
0.6168325902334193,g
0.5314353062807733,g
0.5504587311548477,g
0.7097886578531896,g
0.6857457842083601,g
0.6624175390976396,g
0.808842988328841,g
0.7601976460003412,g
0.6659294272114386,g
0.8721345403515091,g
0.5983995144853164,g
0.6168087596874234,g
0.6206158200864351,g
0.6181234301356079,g
0.7657783706427802,g
0.8348594043184467,g
0.7389691842404981,g
0.7834318833729214,g
0.664353282444717,g
0.6884407562065558,g
0.8832086648099363,g
0.769049373020801,g
0.7292611521012528,g
0.7816194304117653,g
0.6518658049073738,g
0.7714588466340623,g
0.6468834684826796,g
0.8820262154838299,g
0.6844996086892657,g
0.777527133542547,g
0.6060992306813354,g
0.699061787104495,g
0.6051442574270766,g
0.7235412216352681,g
0.8457990525953257,g
0.8489885822412814,g
0.6851807585140187,g
0.692684834588081,g
0.6104348127896277,g
0.6406515912826556,g
0.7010820218671471,g
0.7387946762182442,g
0.7982338136008793,g
0.6116142291490373,g
0.7073633517051736,g
0.7076504517683756,g
0.7210891940699677,g
0.6257043255440914,g
0.7532692669800255,g
0.7248975293663497,g
0.5351500660587492,g
0.5703329155748588,g
0.6753290008120206,g
0.7723992888039718,g
0.5741505873094594,g
0.7514058441945686,g
0.9357842318665941,g
0.5691077448080385,g
0.578636331017725,g
0.7773235752205614,g
0.5300408142782648,g
0.7666451109752613,g
0.6129146554890488,g
0.7493444429331886,g
0.6739883592232495,g
0.7148996853523532,g
0.7680366648464241,g
0.9270349982698199,g
0.8464861476875776,g
0.7073942395668588,g
0.6340139206008732,g
0.6770409655424544,g
0.7692353633188145,g
0.8211407642169335,g
0.5852639509590172,g
0.48438149264246877,g
0.8920259405841641,g
0.7331245473157637,g
0.6843282732357485,g
0.6431335362267862,g
0.7839259253722506,g
0.7572541841282634,g
0.6918712897518847,g
0.7039769630721087,g
0.7951385743256525,g
0.7216460669267835,g
0.7664128527668304,g
0.4839244083505751,g
0.6945758581473245,g
0.7311592983027222,g
0.6959442572408495,g
0.6477266172391537,g
0.7085097608291135,g
0.4441919317874215,g
0.7033008504544799,g
0.7983266418208764,g
0.733662861648271,g
0.5865675897323235,g
0.6829340631213395,g
0.7646685616418148,g
0.6879469657937756,g
0.7670164852559951,g
0.7189882008909275,g
0.686172412869131,g
0.8096440673332639,g
0.7182602932228234,g
0.660003955798118,g
0.755235370528151,g
0.7221577136757578,g
0.6271308746448836,g
0.7344473929874054,g
0.5705025455132768,g
0.8095409741947195,g
0.7161486498210388,g
0.6385008968470246,g
0.7243203321031818,g
0.7073775583628805,g
0.6054193778121053,g
0.7367899434002144,g
0.7577113412832808,g
0.6054727563258034,g
0.7157518730982805,g
0.6856688630706864,g
0.718726590483569,g
0.696221121108551,g
0.6811626843341732,g
0.5680978322950472,g
0.7429883523055691,g
0.7913273866916305,g
0.7666100004779073,g
0.807028595635763,g
0.6656440204972266,g
0.748912009192457,g
0.7474535559661479,g
0.5105807217065095,g
0.7127153919348019,g
0.7716262065380858,g
0.706785725555573,g
0.6789008767018314,g
0.6684803574799966,g
0.7477399019706966,g
0.55886083339869,g
0.6726103089362356,g
0.8014639925026513,g
0.6820027591129669,g
0.8603709587912365,g
0.5853723633096876,g
0.7266946148371637,g
0.741343177895124,g
0.7011903291987391,g
0.8135573569443547,g
0.6644582874556232,g
0.8888077914027289,g
0.659130039713152,g
0.5882932640764281,g
0.7963531020884859,g
0.8239281000616999,g
0.7919319272335709,g
0.6223169723132703,g
0.6781809115047351,g
0.6477167963419477,g
0.6506100370111588,g
0.8019024333268201,g
0.6394635911203171,g
0.6549435157967631,g
0.6886506895015101,g
0.543787417744599,g
0.8788882667683862,g
0.7713295452054385,g
0.8109156464205682,g
0.80864813117662,g
0.6598241953949048,g
0.7393076333391256,g
0.7967471994099996,g
0.6447238171410861,g
0.7624643838744033,g
0.7597405894787204,g
0.5475222859282686,g
0.7157972775470477,g
0.8381936959191948,g
0.5431370141115494,g
0.6219521325789281,g
0.6917324200227184,g
0.6097276119687187,g
0.6085800409336759,g
0.7891043397110351,g
0.636649441384471,g
0.76007251201564,g
0.7371302071742056,g
0.5536482246759572,g
0.32898266409045474,g
0.7366697710427228,g
0.7652076732517062,g
0.6781395265862321,g
0.6951529689503898,g
0.7489271935075268,g
0.6752670922194862,g
0.610156648511216,g
0.7065063569775556,g
0.5904210713264473,g
0.6944234389517744,g
0.6601479579642897,g
0.6284621896260209,g
0.7231753432616449,g
0.7081438624501049,g
0.7719913380345169,g
0.7666827578262415,g
0.6833157572604199,g
0.6650737309093965,g
0.691602150128804,g
0.6608559376852678,g
0.5963634263779022,g
0.6844358403466322,g
0.5448955767136459,g
0.6501880348291866,g
0.7508060146842069,g
0.7404043464599903,g
0.6425847508330196,g
0.6746805079199458,g
0.6604890492279764,g
0.5948140395115836,g
0.6356485606363855,g
0.7356614504851187,g
0.6614462261195903,g
0.8022533642203559,g
0.4196826536026728,g
0.7943050388535373,g
0.7648606537856497,g
0.81132673461014,g
0.6113277342678618,g
0.8603721871681418,g
0.5842514366109419,g
0.7681596518792643,g
0.7317596838953699,g
0.7782710860764929,g
0.6158875371479118,g
0.6683989038389379,g
0.7428236966198276,g
0.576877741946328,g
0.7800176733590721,g
0.6472525805470504,g
0.7027192229376569,g
0.5316367651547385,g
0.7959329116987744,g
0.6718602834558557,g
0.8054408559382212,g
0.7395873962110814,g
0.8369760693800636,g
0.7607606217535295,g
0.7522355285406556,g
0.8597491743904698,g
0.7523911131333317,g
0.6314412326105264,g
0.620514782642227,g
0.647837948268609,g
0.6810985268132336,g
0.7420052667711594,g
0.6257749236235943,g
0.6658982269651621,g
0.765636598642804,g
0.6510913095258809,g
0.7561111598258408,g
0.5980417521170192,g
0.7180089809228832,g
0.7682012330948392,g
0.7993420319381555,g
0.8475057470879594,g
0.6463907441499827,g
0.6686266430748242,g
0.6594504589693005,g
0.7152548476200049,g
0.5012298147219818,g
0.7099964217305035,g
0.6819489810329981,g
0.66814720253387,g
0.8235654374107235,g
0.6251929881261707,g
0.8326068266013991,g
0.6602779750572042,g
0.8231379337495756,g
0.7782495908467577,g
0.7673519125698409,g
0.7228045381554427,g
0.7022870582010713,g
0.6472970982400835,g
0.8152353940944431,g
0.6704136977484593,g
0.6523926850261472,g
0.7401732301919701,g
